col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96,col97,col98,col99,col100,col101,col102,col103,col104,col105,col106,col107,col108,col109,col110,col111,col112,col113,col114,col115,col116,col117,col118,col119,col120
4.1697E+021,3.8564E+021,6.5709E+020,0.3022,1.7756,3.7381E+021,4.8628E+021,28.89,28.905,0.39963,0.11884,2.0606,28.558,29.206,117.07,116.91,4.0496,0.0048676,1.9854,113.74,120.15,117.29,116.94,3.8948,0.20409,1.9793,114.34,120.51,44.25,44.195,1.5162,-0.099796,2.1903,43.098,45.525,-0.029109,-0.016522,0.14092,-0.54491,2.6779,-0.11259,0.077039,5549400000000,5350900000000,550970000000,0.12174,1.5819,5106500000000,6186500000000,0.0028571,0.0027579,0.0026394,0.21416,3.2931,0.0011135,0.004208,0.00079967,0.00073114,0.00076077,0.50519,3.4858,0.00029134,0.0012138,248.15,252.85,28.298,-0.081341,1.4069,221.94,274.73,5.6234,5.068,4.0656,0.91526,3.6121,2.5335,7.8735,506960000000,477100000000,259610000000,0.40937,2.5207,315030000000,718710000000,1826.7,1796.9,122.94,0.43784,2.1986,1732.3,1910.7,1.6077E+022,1.5352E+022,2.4808E+021,0.08019,1.485,1.4122E+022,1.8768E+022,23.999,23.93,0.48513,0.18626,1.8124,23.563,24.358,4.5189,4.501,0.59856,-0.016414,2.5667,4.1205,4.928,171.84,172.58,5.5658,-0.63854,2.8574,169.14,176.12,0
1.2326E+022,1.2331E+022,3.9058E+020,-0.65644,2.8935,1.2182E+022,1.2624E+022,41.195,41.144,0.41418,0.26133,2.2889,40.892,41.544,104.6,104.82,1.9493,-0.27401,2.8072,103.55,105.69,104.55,105.06,2.1877,-0.41601,2.4473,103.16,106.25,52.316,52.797,1.3798,-0.29022,1.7395,50.919,53.43,0.40932,0.41491,0.10216,-0.26402,2.2865,0.32871,0.49964,19534000000000,19757000000000,1272700000000,-0.50298,2.3366,18884000000000,20481000000000,-0.012833,-0.013372,0.0025995,1.3395,4.5741,-0.014579,-0.012355,-0.0044038,-0.0044688,0.00087438,0.87608,3.9541,-0.0049095,-0.0041112,859.29,870.84,40.638,-0.44677,2.0475,824.07,888.23,89.684,94.47,18.505,-1.4291,4.6269,86.964,101.01,4235400000000,4343500000000,1060100000000,-0.45248,2.3873,3470700000000,5107500000000,5799.5,5759.6,269.83,0.46072,2.3871,5556.1,6017.6,1.5601E+023,1.5642E+023,4.6168E+021,0.05507,1.9958,1.5209E+023,1.5956E+023,33.88,33.864,0.39617,-0.36259,2.9325,33.645,34.227,25.318,25.261,0.96713,-0.018664,1.9869,24.517,26.275,625.3,630.67,30.107,-0.36106,1.8777,597.41,651.42,0
3.499E+021,3.5243E+021,2.4232E+020,-0.39854,2.142,3.3401E+021,3.7213E+021,26.874,26.915,0.63094,-0.29357,2.0504,26.404,27.429,107.11,106.82,3.1928,0.43581,2.6826,105.09,109.09,107.1,107.11,3.2464,0.18142,2.372,104.84,109.31,38.948,39.053,1.1929,0.006044,2.072,37.829,39.788,0.19381,0.18895,0.11606,0.031372,3.7688,0.115,0.27047,4363900000000,4348400000000,302710000000,0.02767,2.1544,4137200000000,4552800000000,-0.0060761,-0.006662,0.0038886,0.22205,1.9223,-0.0097121,-0.0030416,-0.001629,-0.0017505,0.0010381,0.2359,1.9856,-0.0025988,-0.00080444,199.39,198.59,11.475,0.29704,2.0647,190.07,207.46,9.454,10.173,5.6335,-0.055496,1.7576,4.502,14.55,600120000000,582650000000,267370000000,0.50077,2.7525,385500000000,744690000000,1821,1800.7,93.78,0.40889,1.9225,1744,1904.3,1.3676E+022,1.3922E+022,9.2492E+020,-0.37031,1.9468,1.2756E+022,1.4366E+022,22.868,22.971,0.60661,-0.64085,2.4472,22.417,23.332,2.1988,2.135,0.52391,0.26633,2.3853,1.8335,2.5925,107.08,108.3,9.8615,-0.54633,2.7443,101.03,115.48,0
1.3097E+020,1.367E+020,2.458E+019,-0.27587,2.095,1.103E+020,1.4914E+020,29.308,27.925,3.7823,1.9826,5.9214,27.349,29.131,150.9,149.75,10.626,-0.39761,3.5672,145.6,157.58,151.54,149.95,11.304,-0.62371,3.9654,146.7,159.31,60.563,59.455,5.0587,0.64444,2.6888,56.894,63.701,0.37828,0.31832,1.1238,0.62714,3.8068,-0.2805,0.97508,213160000000,210180000000,44071000000,0.14071,2.0447,176520000000,247160000000,0.0059841,0.0053177,0.024876,0.5392,3.2927,-0.012764,0.020747,0.0014715,0.0013265,0.0065933,0.47751,3.4358,-0.003477,0.0053393,9.6405,9.6195,1.9685,0.25434,2.2269,8.064,11.137,1.0634,0.9355,0.80641,1.1237,3.9693,0.5045,1.409,94203000000,75953000000,76247000000,1.0336,3.4652,32874000000,135940000000,1524,1565.2,195.39,-0.30458,2.7182,1389.2,1675.3,4.2324E+020,4.0582E+020,9.1336E+019,0.35803,2.3331,3.5775E+020,4.8722E+020,19.993,18.998,2.9063,1.8065,5.4025,18.227,20.191,2.8366,1.112,4.8023,2.3451,7.4414,0.4425,2.277,17.044,17.487,1.7775,-0.35582,2.4388,15.883,18.214,0
1.0596E+021,1.1305E+021,1.6722E+020,-0.52682,1.626,8.4252E+020,1.2046E+021,34.693,34.763,1.6231,0.14225,2.9173,33.524,35.775,169.08,165.14,11.364,0.64514,2.3504,160.81,178.04,167.37,163.97,11.864,0.61271,2.3229,158.58,176.24,79.095,75.424,7.6932,0.8762,2.3934,73.555,87.248,-0.78807,-0.7246,0.43291,-0.56169,3.9199,-1.0878,-0.46345,1814200000000,1820100000000,222760000000,-0.25334,1.7447,1576600000000,2046400000000,0.02907,0.028444,0.010713,0.47825,2.9347,0.020841,0.034806,0.012594,0.012235,0.0050238,0.38594,2.3842,0.0078324,0.016126,102.26,102.69,10.917,0.2398,2.0141,92.296,110.2,17.315,16.895,5.4531,0.33889,2.8865,13.677,21.053,1050400000000,1001700000000,282550000000,1.2247,4.3275,842900000000,1141200000000,3246.8,3186.3,417.37,0.21401,1.971,2865.7,3632.2,6.1196E+021,6.0304E+021,7.5707E+020,0.62039,2.7042,5.6403E+021,6.4124E+021,25.687,25.748,1.2466,0.16033,3.2512,24.94,26.342,8.5707,8.524,2.1462,0.5314,3.617,7.232,9.5595,52.617,55.556,7.3328,-0.41714,1.4902,43.862,58.963,0
4.9309E+021,4.9495E+021,5.6553E+020,0.60776,2.9118,4.4045E+021,5.1678E+021,32.059,32.033,0.67134,-0.062197,2.199,31.587,32.639,121.59,121.4,3.3232,0.061573,1.9811,118.85,124.47,121.15,121.11,3.812,0.00044826,1.7187,117.98,124.71,53.941,54.32,1.4228,-0.70997,2.8051,53.047,54.981,-0.23867,-0.22206,0.13873,-0.42465,2.6085,-0.35202,-0.1529,7874900000000,7764100000000,618830000000,1.2406,3.9897,7416800000000,8086200000000,0.01477,0.014666,0.002697,0.10972,2.4556,0.012579,0.016497,0.0044993,0.0046009,0.00085668,-0.068462,2.2088,0.0036927,0.0050748,370.93,358.69,31.957,1.04,2.6588,350.32,389.98,34.166,33.524,5.4417,0.030269,2.6158,30.323,37.704,1774200000000,1723800000000,479090000000,0.017932,3.2455,1496500000000,2108700000000,2500,2451.3,148.14,0.55792,2.0439,2384.1,2628.4,2.5525E+022,2.5881E+022,3.3304E+021,0.59016,2.9517,2.2361E+022,2.6678E+022,25.956,26.11,0.55724,-0.092869,1.847,25.432,26.393,6.8373,6.836,0.80842,0.21687,2.622,6.224,7.405,263.26,260.45,7.4186,0.84493,2.6488,258.41,267.7,0
2.4768E+021,2.4759E+021,3.9081E+019,-0.054342,2.4945,2.4482E+021,2.5008E+021,48.946,48.139,2.8274,0.087674,1.542,46.429,51.572,132.87,131.72,5.7828,0.40721,1.9011,127.59,137.89,132.97,130.8,7.2298,0.74007,2.4617,126.93,138.04,83.027,83.062,3.5165,-0.71695,2.8968,81.382,86.131,0.045698,0.076049,0.20265,-0.38097,2.9715,-0.088575,0.21458,4869800000000,4789300000000,317880000000,0.057295,1.692,4610200000000,5156600000000,0.04357,0.045178,0.01,0.033084,2.2031,0.035781,0.05056,0.016823,0.017759,0.0036111,-0.67731,2.6234,0.014942,0.019366,240.13,243.18,10.976,-0.59673,2.5314,233.48,248.31,66.857,69.517,15.389,-0.10297,2.2704,54.609,76.863,2831300000000,2828100000000,845840000000,-0.0085533,2.2763,2223500000000,3445300000000,4947,5141.9,662.93,-0.87149,2.51,4606.2,5526.4,2.6141E+022,2.5894E+022,4.1207E+021,-0.027535,1.4777,2.1594E+022,2.9989E+022,35.459,35.101,2.4728,0.048708,1.7318,33.486,37.459,27.935,26.156,4.7291,0.17575,1.7863,24.385,32.777,183.37,183.89,3.9621,-0.771,2.8437,182.23,186.47,0
3.1267E+020,2.8956E+020,5.7506E+019,0.29962,1.4699,2.6736E+020,3.7741E+020,30.15,30.2,1.2784,0.11208,2.3702,29.191,31.008,149.23,147.54,10.222,0.43116,2.3828,140.32,156.46,148.38,146.42,10.249,0.60179,2.6248,140.47,154.71,59.521,59.266,6.9918,0.080655,1.6583,52.963,66.2,0.69774,0.71618,0.54325,0.28272,3.1304,0.34102,1.0425,558940000000,555720000000,80946000000,0.1088,2.6094,510760000000,613530000000,0.0036064,0.0026977,0.011306,-0.047689,3.4987,-0.0021379,0.010515,0.00081251,0.0008102,0.0030905,-0.38917,3.7289,-0.0006734,0.0025744,25.215,25.698,2.7623,0.18456,2.6988,22.983,26.883,1.1489,1.143,0.84422,0.57757,2.7328,0.351,1.6905,182620000000,192380000000,108990000000,0.26516,2.5242,83046000000,253410000000,1856.6,1780.5,194.76,0.89951,2.6631,1710.3,1983.4,1.2263E+021,1.1524E+021,2.0067E+020,0.26154,1.6559,1.0497E+021,1.4093E+021,22.214,22.254,0.89672,0.011225,2.489,21.581,22.773,2.9028,2.671,0.99669,0.69088,3.9978,2.326,3.376,24.27,23.985,1.9097,0.11517,1.8959,22.857,25.902,0
6.3899E+020,6.4138E+020,3.2066E+019,-0.54035,2.9116,6.2451E+020,6.6166E+020,29.676,29.949,0.9117,-0.59599,2.2072,28.857,30.292,124.64,124.9,5.347,-0.54639,3.1564,121.77,128,124.59,125.47,4.6384,-0.48394,2.7871,122.06,127.93,49.884,50.167,3.2754,-0.45899,3.817,48.32,51.778,1.0032,1.0289,0.28145,-0.36938,2.7408,0.80477,1.2305,1015500000000,1013100000000,82438000000,-0.05053,3.3766,962760000000,1061100000000,0.028636,0.02881,0.006128,-0.34444,2.6462,0.024083,0.03351,0.0068348,0.006882,0.0014241,-0.36667,2.8011,0.0057764,0.0079373,43.402,43.065,3.2906,0.27046,3.4602,41.291,45.85,7.3311,7.193,1.6921,-0.1122,2.2943,6.149,8.744,596970000000,598480000000,147100000000,-0.16198,2.7199,493990000000,698600000000,1738,1756.6,74.186,-0.018261,2.582,1691.5,1783.9,2.4688E+021,2.4868E+021,1.7256E+020,-0.169,2.3346,2.3535E+021,2.6133E+021,23.516,23.445,0.57276,0.74224,3.5231,23.077,23.928,3.5455,3.217,0.96008,0.91666,3.8323,2.9075,4.157,45.014,44.66,3.4093,0.29927,1.9284,42.198,47.808,0
4.2318E+020,4.2061E+020,3.9305E+019,0.44219,2.0907,3.8939E+020,4.502E+020,28.047,28.019,0.7059,-0.066116,2.7178,27.581,28.62,125.51,126.3,7.0935,0.067812,2.3251,119.82,130.55,126.22,126.53,7.3508,0.15804,2.3324,119.3,130.53,47.836,47.555,4.3554,0.079457,2.02,44.745,51.457,0.30009,0.2912,0.4413,0.66153,3.5591,-0.041729,0.59375,584830000000,567770000000,70008000000,0.64766,2.742,537930000000,631860000000,0.012246,0.010075,0.0099578,0.82838,4.0279,0.0045996,0.018509,0.0031965,0.0027723,0.0026824,1.1054,5.7438,0.0012032,0.0048159,26.177,26.122,2.3429,0.46731,2.4805,24.441,27.756,2.1957,1.872,1.6172,1.2926,5.9028,0.8385,3.1705,130770000000,99661000000,116860000000,1.131,4.3071,28291000000,205210000000,1744.5,1750.4,119.45,-0.27042,1.9471,1646.8,1851.7,1.5457E+021,1.5081E+021,1.5669E+020,0.81927,2.8796,1.4256E+021,1.6422E+021,22.716,22.689,0.74336,0.14246,2.0805,22.077,23.363,2.3411,2.2,0.9711,1.0471,4.6571,1.7785,2.8085,24.43,24.431,1.6423,-0.035924,2.1353,23.227,25.695,0
2.3943E+022,2.4036E+022,1.2072E+021,0.55866,3.9294,2.2965E+022,2.4826E+022,42.127,42.191,1.0072,5.1694,36.005,41.547,42.376,117.59,118.3,4.4446,-1.395,7.8464,114.27,121.09,118.45,118.68,5.4683,-1.3849,7.8788,114.18,122.79,61.547,61.249,2.7701,0.14214,1.8714,58.944,64.029,0.39514,0.42421,0.10081,-0.82852,3.1131,0.32193,0.47719,45028000000000,43797000000000,5278000000000,4.8053,32.119,42153000000000,46989000000000,-0.031924,-0.030811,0.0033363,-1.1041,3.1583,-0.033489,-0.029776,-0.010547,-0.009905,0.0020221,-0.92719,2.8587,-0.011487,-0.0090867,2152.2,2144.5,109.69,2.0112,10.222,2091.5,2184.6,410.17,401.5,43.442,0.82523,2.6912,379.92,429.36,14591000000000,13899000000000,2021900000000,0.63706,2.6471,13522000000000,15880000000000,5534.3,5508,513.35,-0.30953,3.2496,5072,5984.6,2.8797E+023,2.8868E+023,7.2846E+021,3.9937,27.255,2.8441E+023,2.9064E+023,34.681,34.871,1.6038,1.5764,25.123,34.005,35.069,26.231,26.709,3.6441,-2.3299,29.017,25.319,27.074,1599.4,1634.9,210.99,-7.4401,56.914,1611.2,1642.3,1
2.3191E+022,2.2981E+022,1.2168E+021,0.03384,3.4718,2.2558E+022,2.3904E+022,41.444,41.48,0.43283,-0.54047,4.1087,41.296,41.644,120.77,121.34,3.0981,0.073661,2.3249,118.26,123.11,122.33,122.61,3.42,0.2224,2.2884,119.48,124.84,62.83,63.362,2.5759,-0.34591,1.6667,60.341,65.299,0.25864,0.24387,0.08828,0.32502,2.1258,0.18631,0.3224,42316000000000,41554000000000,2501500000000,1.2375,4.6892,40827000000000,43277000000000,-0.031158,-0.030792,0.0025535,-1.786,6.5818,-0.031668,-0.029781,-0.010671,-0.010743,0.0015104,-1.0411,4.5009,-0.011382,-0.0095444,2071.7,2071,95.81,0.77396,3.5629,1996,2130.8,392.22,393.96,26.886,0.1569,3.1776,374.22,406.11,12884000000000,13306000000000,1606200000000,-1.0261,3.498,12114000000000,13936000000000,5558.4,5655,478.57,-0.42182,1.9047,5166.3,5976.9,2.7272E+023,2.7806E+023,1.6989E+022,-0.5619,1.9491,2.5703E+023,2.8729E+023,33.81,33.903,0.45113,0.081927,4.9973,33.613,34.012,24.702,24.893,0.92046,-0.070397,3.7073,23.991,25.255,1579.2,1572.4,19.054,0.76727,2.3844,1566.1,1593.1,1
7.7231E+020,7.8812E+020,7.1774E+019,-0.42925,1.8852,7.1616E+020,8.3018E+020,27.745,27.713,0.42042,0.53428,4.1436,27.523,27.938,124.19,123.74,5.8727,0.034535,1.7961,119.73,128.87,123.31,123.76,5.6434,-0.10113,1.7445,118.64,128.41,43.721,43.167,2.483,0.34744,2.2089,41.996,45.922,0.19176,0.18311,0.29536,0.16018,2.8004,0.040078,0.38213,1191000000000,1209600000000,111670000000,-0.29661,1.8548,1085900000000,1283300000000,-0.0070935,-0.0067802,0.0072498,-0.21006,2.5371,-0.01231,-0.00194,-0.0017016,-0.0016129,0.0018002,-0.36215,2.6379,-0.0029027,-0.00043798,50.885,51.316,2.7971,-0.26343,2.0247,48.519,53.02,2.4786,1.985,1.8036,0.77904,2.739,1.208,3.6605,180550000000,153800000000,126850000000,0.93381,3.0202,86940000000,255020000000,1712.7,1695.1,178.99,0.20801,1.7318,1549.4,1858.7,2.9352E+021,2.9453E+021,2.0421E+020,-0.28894,2.5898,2.8103E+021,3.0697E+021,23.382,23.23,0.65046,0.8018,3.0889,22.852,23.822,3.2302,2.702,1.3542,0.75235,2.5698,2.2075,4.2815,46.119,46.235,1.7473,0.087939,2.5386,45.127,47.426,0
1.8138E+021,1.8774E+021,1.8989E+020,0.028078,1.884,1.6141E+021,1.9431E+021,32.123,32.01,0.80167,0.53466,3.4718,31.662,32.639,131.26,131.81,3.0237,-0.82536,3.9308,129.86,133.51,131.14,131.35,3.1426,-0.21499,2.7714,129.02,133.41,58.82,59.048,2.1904,-1.1936,4.1338,57.978,60.426,0.21181,0.21291,0.23182,0.10885,2.8151,0.072687,0.35563,3002200000000,2973600000000,239570000000,0.92414,3.636,2819700000000,3158900000000,0.021355,0.020695,0.0041398,0.73495,3.7056,0.018717,0.023949,0.0061596,0.0059557,0.0013814,0.9273,4.1353,0.0051791,0.0068193,141.78,141.22,11.775,0.14728,2.2785,132.71,149.03,17.718,17.648,3.8737,0.33482,3.1001,14.316,20.282,737540000000,716260000000,241410000000,0.53198,2.6267,518430000000,882580000000,2182.1,2158.7,113.15,1.1555,5.423,2102.7,2238.1,8.375E+021,8.586E+021,9.6805E+020,0.27667,2.3555,7.4218E+021,9.0402E+021,25.261,25.171,0.68861,1.3735,6.1912,24.767,25.654,5.9979,5.975,1.425,1.5246,6.9014,5.0145,6.5395,116.12,115.47,4.1872,0.48081,2.3131,112.57,119.42,0
5.7631E+022,5.782E+022,1.2859E+021,-0.30373,1.7522,5.6418E+022,5.8737E+022,47.242,47.159,0.43875,0.2094,1.8018,46.831,47.632,77.128,76.978,1.0408,0.40097,2.1043,76.288,77.867,91.638,91.526,1.2633,-0.39887,2.2405,90.981,92.615,47.485,47.281,0.93587,0.45716,1.973,46.663,48.1,-0.040587,-0.043323,0.02585,1.5828,8.1715,-0.056786,-0.032192,71382000000000,71032000000000,1313800000000,1.0478,4.0517,70468000000000,72180000000000,0.0060916,0.0064273,0.0017737,-0.62826,2.6367,0.0054295,0.0074125,0.0033928,0.0036149,0.0010425,-0.66453,2.6318,0.003004,0.0042078,4034,4067.1,91.689,-0.5848,2.0323,3961.6,4111.3,263.86,277.96,80.52,-0.5662,2.479,226.68,326.97,8535600000000,8453900000000,4678200000000,-0.0041736,2.0138,5062600000000,12285000000000,12479,12560,404.34,-1.2034,3.8604,12356,12776,1.2923E+024,1.303E+024,2.4574E+022,-0.16344,1.4059,1.2655E+024,1.3117E+024,40.8,40.847,0.42975,-0.057082,1.7768,40.446,41.131,39.331,39.38,0.791,-0.13224,1.8411,38.652,39.972,1758.2,1759.5,12.712,-0.19978,2.7463,1750.6,1766.4,1
5.6222E+022,5.5982E+022,1.3816E+021,0.30335,1.9228,5.4725E+022,5.7352E+022,47.494,47.513,0.32653,-0.47702,2.7478,47.317,47.723,78.933,78.576,1.8644,0.50105,2.1135,77.294,80.456,92,92.29,1.6121,-0.23853,1.9929,90.651,93.352,49.104,48.981,1.6183,0.29411,1.742,47.663,50.764,-0.066464,-0.059294,0.036261,-0.43701,2.4697,-0.097665,-0.038884,73376000000000,73376000000000,1980600000000,0.063083,1.8066,71627000000000,75096000000000,0.003486,0.002913,0.0021583,0.29523,1.7741,0.0019522,0.005678,0.0019089,0.0015413,0.0012295,0.37736,1.7739,0.0010308,0.0031535,4015.6,4014.8,76.767,-0.36997,2.3833,3972.1,4071.8,147.7,120.35,94.156,0.35185,1.8402,79.697,241.32,5833200000000,6420000000000,2803400000000,0.028015,2.421,3412800000000,7813100000000,12317,12463,416.89,-0.87188,2.6317,12077,12575,1.2628E+024,1.2619E+024,2.4506E+022,0.50266,2.6181,1.2402E+024,1.2734E+024,41.302,41.395,0.32957,-0.50196,2.9314,41.105,41.521,39.918,39.933,0.44109,-0.4351,3.9147,39.678,40.212,1766.4,1758,29.579,1.2512,3.6601,1747.1,1770.9,1
3.9403E+021,3.8989E+021,3.1319E+020,0.56824,3.2643,3.804E+021,4.0682E+021,32.126,32.114,0.49403,0.21084,2.5956,31.742,32.495,124.04,122.77,5.138,0.64781,2.4407,120.3,127.75,123.63,122.44,5.492,0.57113,2.4305,119.7,127.59,54.698,54.655,2.069,0.26663,2.1897,52.9,56.066,0.036051,0.042364,0.15572,0.19302,2.6047,-0.063451,0.1211,5541900000000,5457800000000,492690000000,0.56673,2.6194,5188300000000,5843400000000,0.013927,0.013923,0.0019138,-0.18318,3.8033,0.012709,0.015228,0.0050579,0.0049979,0.00071906,0.14646,2.6933,0.0044656,0.0056231,271.55,267.3,21.731,1.0323,3.1687,254.11,276.81,29.402,28.64,5.2616,0.38238,3.4435,26.018,32.87,2125800000000,2082800000000,399590000000,0.38013,2.8248,1883300000000,2349400000000,3004.5,3039.1,229.35,-0.22509,2.0501,2804.5,3191.9,2.3085E+022,2.2628E+022,2.143E+021,1.134,3.4507,2.1637E+022,2.3591E+022,25.651,25.569,0.66016,0.33884,2.1995,25.162,26.097,6.633,6.501,0.99534,0.52426,2.5471,5.954,7.2115,155.03,153.9,4.0099,0.79119,3.0207,152.32,156.98,0
3.5598E+020,3.5426E+020,3.2125E+019,1.1507,5.6631,3.269E+020,3.8072E+020,29.316,29.077,2.1038,6.6491,49.608,28.672,29.527,125.33,123.56,9.0951,-0.77597,6.4923,119.7,132.86,124.63,122.83,9.8966,-0.9577,7.6497,118.49,132.25,49.123,48.488,3.4401,0.26668,1.9279,46.391,52.201,0.41663,0.37802,0.33563,0.42827,2.9597,0.20531,0.64251,547500000000,529040000000,140470000000,7.059,53.465,504550000000,550300000000,0.0039127,0.0042264,0.0086956,0.050442,3.0951,-0.0010597,0.0080637,0.00085473,0.0010034,0.0020908,-0.18781,3.5917,-0.00028752,0.0020707,22.83,22.593,2.8731,1.7701,8.885,20.824,23.999,1.0526,0.836,0.83191,1.0034,3.3091,0.3955,1.4465,136210000000,112920000000,105390000000,1.2968,5.1711,67455000000,181910000000,1660.4,1711.3,156.55,-0.22863,1.9941,1523.1,1777.3,1.3202E+021,1.2652E+021,1.9702E+020,3.2902,19.516,1.1992E+021,1.4203E+021,23.122,22.836,2.5329,6.9946,52.922,22.489,23.232,3.3029,2.645,4.8537,7.2761,55.623,2.0455,3.296,24.109,24.755,3.4496,-5.6818,40.499,23.133,25.562,0
2.4491E+021,2.4731E+021,2.413E+020,-0.31956,2.34,2.3536E+021,2.6452E+021,30.424,30.465,0.45423,-0.078021,2.6591,30.089,30.698,134.28,133.51,4.8639,0.89368,3.1011,130.97,135.59,136.7,136.01,5.2411,0.84043,2.832,132.98,137.29,57.275,56.85,3.6811,1.1619,3.9031,54.781,58.203,0.67551,0.68237,0.17381,-0.51111,2.9196,0.59712,0.80352,4316000000000,4173200000000,521090000000,0.98559,3.4615,3985300000000,4539800000000,0.014756,0.014565,0.0046574,-0.2359,2.6862,0.011003,0.018395,0.0034816,0.0035535,0.0012086,0.17783,3.1195,0.0025226,0.0042853,190.29,184,17.806,1.1051,3.6077,177.91,199.56,14.112,14.157,4.3052,-0.35004,2.6819,11.24,17.688,1532100000000,1572900000000,357610000000,-0.24021,2.5034,1269800000000,1826200000000,1486.4,1502.5,81.998,-0.17802,2.4588,1422.1,1536.6,8.1338E+021,8.3525E+021,7.9326E+020,-0.49473,2.3836,7.7023E+021,8.5675E+021,20.799,20.91,0.70588,-0.21637,2.2377,20.254,21.236,2.1026,1.995,0.61726,0.73808,2.8126,1.593,2.5785,391.61,394.54,23.31,-0.15746,1.4632,367.51,414.59,0
5.7164E+021,5.7057E+021,2.2341E+020,-0.52813,3.9041,5.6213E+021,5.8281E+021,50.795,50.376,1.3772,0.1072,1.4413,49.444,52.116,92.705,92.323,3.7639,0.76939,3.1516,90.824,93.787,94.297,93.605,3.8416,0.81122,2.9696,91.92,95.703,52.652,52.054,2.0251,1.158,3.3763,51.239,53.321,0.071559,0.11672,0.1355,-1.1589,3.6862,0.014834,0.16345,8577700000000,8543000000000,488560000000,0.43156,2.0554,8164100000000,8871600000000,0.0094764,0.0085531,0.0026736,0.83751,2.4493,0.0073785,0.011598,0.0037977,0.0032212,0.0013428,1.0604,2.7882,0.0028365,0.0047623,371.17,365.51,21.562,0.58117,2.2942,355.5,391.82,35.417,31.602,10.112,0.88651,2.5604,27.924,43.533,832060000000,810820000000,350710000000,0.28207,2.6475,570840000000,1100900000000,9365.6,9417.7,570.66,0.52001,3.4267,8927.5,9711.1,1.1781E+023,1.1762E+023,2.7374E+021,-0.47242,2.6326,1.1618E+023,1.2012E+023,42.272,42.062,1.1276,0.12452,1.6484,41.248,43.27,43.908,43.938,2.3543,0.06291,1.4508,41.739,46.167,321.47,322.17,4.2977,-0.6823,2.5903,319.34,324.71,0
2.7969E+020,2.5198E+020,5.5617E+019,0.17891,1.5096,2.3E+020,3.3407E+020,28.05,28.104,0.87865,0.36889,3.2224,27.425,28.593,117.46,117.81,5.6739,-0.039914,2.5702,112.93,121.51,118.78,119.44,5.5462,-0.12752,2.6385,115.31,122.25,45.081,44.942,3.9062,0.2755,2.2267,42.028,47.82,-0.43432,-0.36637,0.5269,-0.75387,2.8332,-0.73331,0.0029957,467540000000,475780000000,83445000000,0.16941,2.7601,400340000000,521420000000,0.021731,0.018816,0.015474,0.38168,2.1555,0.0092709,0.034472,0.004492,0.0034875,0.0034885,0.70583,2.7087,0.0017849,0.0067836,18.894,18.665,3.1875,0.44729,2.8244,16.451,20.759,1.9968,1.943,1.2313,0.22698,2.107,0.9185,2.859,113490000000,94373000000,82944000000,0.60801,2.491,42219000000,172690000000,1379.1,1358.7,148.02,0.68472,3.3281,1271.1,1480.6,9.1694E+020,8.5334E+020,1.9717E+020,0.19174,1.4469,7.3073E+020,1.0912E+021,21.894,21.845,0.68022,-0.33589,2.8028,21.41,22.364,2.4915,2.494,0.93706,0.45551,2.9874,1.6845,3.1425,26.796,26.744,1.0962,-0.013734,2.4773,26.076,27.567,0
2.0326E+020,2.1383E+020,4.0009E+019,-0.40365,2.42,1.6782E+020,2.2691E+020,28.832,28.831,0.61991,0.37969,2.9686,28.447,29.206,119.99,117.64,8.3696,1.0658,3.5714,115.81,123.85,121.09,119.42,9.061,1.0251,3.4754,115.34,123.89,47.759,46.881,3.8449,1.164,4.092,44.791,50.082,0.027678,0.069322,0.57971,-0.23664,3.2755,-0.32459,0.40505,381480000000,406430000000,86820000000,-0.76227,2.5399,314480000000,444290000000,0.0051256,0.0046274,0.015301,-0.17337,2.9804,-0.0029185,0.014591,0.0012046,0.00075441,0.0032618,0.47396,3.5868,-0.00055912,0.0027828,15.194,15.628,4.2942,0.20224,2.2994,11.448,17.283,0.90669,0.886,0.90729,1.5486,5.2428,0.189,1.197,81812000000,62558000000,73683000000,1.2553,3.5205,31265000000,99870000000,1385.4,1343.6,132.49,0.89937,3.196,1301.2,1458.8,6.9262E+020,7.4198E+020,1.5589E+020,-0.58767,2.3736,5.5505E+020,8.037E+020,22.343,22.62,1.1174,-0.28378,1.9303,21.356,23.351,2.7653,2.649,1.3888,0.28038,2.5087,1.636,3.883,23.187,21.257,6.3713,0.73491,2.4499,17.532,26.367,0
